method,p_value,statistic,effect_size,mutual_info,impact,n,f1_type,f2_type,outcome_type,feature_1,feature_2,outcome,significant,bonferroni,rank,cumulative_pct
anova,1.0,0.0,0.0,0.0016,-0.0,3000,cat,num,cat,JobFamily,ExitYear,PayZone_encoded,False,False,976,100.00000000000028
pearson,0.0,-0.8429,0.7105,0.5979,0.0,3000,num,num,cat,TenureVsAvg,ExitYear,PayZone_encoded,True,True,977,100.00000000000028
chi2,0.0,1500.0,0.0,0.4791,0.0,3000,cat,cat,cat,JobFamily,IsManager,is_terminated,True,True,978,100.00000000000028
logistic,1.0,0.0,0.0,0.885,-0.0,3000,num,num,cat,TenureVsAvg,StartYear,is_minority_dept,False,False,979,100.00000000000028
anova,1.0,0.0,0.0,0.0009,-0.0,3000,num,cat,cat,TenureVsAvg,IsIC,PerfScore,False,False,980,100.00000000000028
chi2,0.0,1954.8919,0.0,0.5512,0.0,3000,num,cat,cat,TenureVsAvg,StartQuarter,is_terminated,True,True,981,100.00000000000028
anova,1.0,0.0,0.0,0.5512,-0.0,3000,num,cat,cat,TenureVsAvg,StartQuarter,PerfScore,False,False,982,100.00000000000028
anova,1.0,0.0,0.0,0.5512,-0.0,3000,num,cat,cat,TenureVsAvg,StartQuarter,PayZone_encoded,False,False,983,100.00000000000028
chi2,0.0,1915.4507,0.0,0.5512,0.0,3000,num,cat,cat,TenureVsAvg,StartQuarter,is_minority_dept,True,True,984,100.00000000000028
anova,1.0,0.0,0.0,0.5512,-0.0,3000,num,cat,cat,TenureVsAvg,StartQuarter,SeniorityLevel,False,False,985,100.00000000000028
logistic,1.0,0.0,0.0,0.5979,-0.0,3000,num,num,cat,TenureVsAvg,ExitYear,is_terminated,False,False,986,100.00000000000028
pearson,0.0,-0.8429,0.7105,0.5979,0.0,3000,num,num,cat,TenureVsAvg,ExitYear,PerfScore,True,True,987,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,Generation,SeniorityLevel,False,False,988,100.00000000000028
anova,1.0,0.0,0.0,0.0016,-0.0,3000,cat,num,cat,JobFamily,ExitYear,PerfScore,False,False,989,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,Generation,PerfScore,False,False,990,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,GenderCode,is_minority_dept,False,False,991,100.00000000000028
chi2,0.0,2332.8066,0.0,0.5855,0.0,3000,cat,num,cat,JobFamily,DeptDiversityScore,is_minority_dept,True,True,992,100.00000000000028
chi2,0.0,2768.8269,0.0,0.6327,0.0,3000,cat,cat,cat,JobFamily,IntersectionalID,is_terminated,True,True,993,100.00000000000028
chi2,0.0,1434.039,0.0,0.6327,0.0,3000,cat,cat,cat,JobFamily,IntersectionalID,PerfScore,True,True,994,100.00000000000028
chi2,0.0,2491.7613,0.0,0.6327,0.0,3000,cat,cat,cat,JobFamily,IntersectionalID,is_minority_dept,True,True,995,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,JobFamily,StartYear,PerfScore,False,False,996,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,JobFamily,StartYear,PayZone_encoded,False,False,997,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,JobFamily,StartYear,SeniorityLevel,False,False,998,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,JobFamily,SeniorityLevel,False,False,999,100.00000000000028
chi2,1.0,0.0,0.0,0.0767,-0.0,3000,cat,cat,cat,JobFamily,IsExecutive,SeniorityLevel,False,False,1000,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,SpanOfControl,SeniorityLevel,False,False,1001,100.00000000000028
chi2,0.0,726.75,0.0,0.4791,0.0,3000,cat,cat,cat,JobFamily,IsManager,PerfScore,True,True,1002,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureYears,OrgLevel,PerfScore,False,False,1003,100.00000000000028
anova,1.0,0.0,0.0,0.0156,-0.0,3000,cat,num,cat,IsExecutive,DeptDiversityScore,PerfScore,False,False,1004,100.00000000000028
anova,1.0,0.0,0.0,0.0156,-0.0,3000,cat,num,cat,IsExecutive,DeptDiversityScore,PayZone_encoded,False,False,1005,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureYears,SpanOfControl,SeniorityLevel,False,False,1006,100.00000000000028
anova,1.0,0.0,0.0,0.0156,-0.0,3000,cat,num,cat,IsExecutive,DeptDiversityScore,SeniorityLevel,False,False,1007,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureYears,SpanOfControl,PayZone_encoded,False,False,1008,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureYears,SpanOfControl,PerfScore,False,False,1009,100.00000000000028
anova,1.0,0.0,0.0,0.0009,-0.0,3000,num,cat,cat,TenureYears,IsIC,SeniorityLevel,False,False,1010,100.00000000000028
chi2,1.0,0.0,0.0,0.0144,-0.0,3000,cat,cat,cat,IsExecutive,IntersectionalID,SeniorityLevel,False,False,1011,100.00000000000028
anova,1.0,0.0,0.0,0.001,-0.0,3000,cat,num,cat,IsExecutive,StartYear,PerfScore,False,False,1012,100.00000000000028
anova,1.0,0.0,0.0,0.001,-0.0,3000,cat,num,cat,IsExecutive,StartYear,PayZone_encoded,False,False,1013,100.00000000000028
anova,1.0,0.0,0.0,0.001,-0.0,3000,cat,num,cat,IsExecutive,StartYear,SeniorityLevel,False,False,1014,100.00000000000028
anova,1.0,0.0,0.0,0.0009,-0.0,3000,num,cat,cat,TenureYears,IsIC,PayZone_encoded,False,False,1015,100.00000000000028
anova,1.0,0.0,0.0,0.0009,-0.0,3000,num,cat,cat,TenureYears,IsIC,PerfScore,False,False,1016,100.00000000000028
anova,1.0,0.0,0.0,0.0024,-0.0,3000,num,cat,cat,TenureYears,IsManager,SeniorityLevel,False,False,1017,100.00000000000028
logistic,1.0,0.0,0.0,0.885,-0.0,3000,num,num,cat,TenureVsAvg,StartYear,is_terminated,False,False,1018,100.00000000000028
anova,1.0,0.0,0.0,0.0024,-0.0,3000,num,cat,cat,TenureYears,IsManager,PayZone_encoded,False,False,1019,100.00000000000028
anova,1.0,0.0,0.0,0.0093,-0.0,3000,cat,num,cat,IsExecutive,ExitYear,PerfScore,False,False,1020,100.00000000000028
anova,1.0,0.0,0.0,0.0093,-0.0,3000,cat,num,cat,IsExecutive,ExitYear,PayZone_encoded,False,False,1021,100.00000000000028
anova,1.0,0.0,0.0,0.0024,-0.0,3000,num,cat,cat,TenureYears,IsManager,PerfScore,False,False,1022,100.00000000000028
anova,1.0,0.0,0.0,0.0093,-0.0,3000,cat,num,cat,IsExecutive,ExitYear,SeniorityLevel,False,False,1023,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsExecutive,ExitQuarter,SeniorityLevel,False,False,1024,100.00000000000028
anova,1.0,0.0,0.0,0.0121,-0.0,3000,cat,num,cat,IsExecutive,DeptGenderRatio,SeniorityLevel,False,False,1025,100.00000000000028
anova,1.0,0.0,0.0,0.0121,-0.0,3000,cat,num,cat,IsExecutive,DeptGenderRatio,PayZone_encoded,False,False,1026,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,Region,PerfScore,False,False,1027,100.00000000000028
anova,1.0,0.0,0.0,0.0121,-0.0,3000,cat,num,cat,IsExecutive,DeptGenderRatio,PerfScore,False,False,1028,100.00000000000028
chi2,0.0,1500.0,0.0,0.4791,0.0,3000,cat,cat,cat,JobFamily,IsManager,is_minority_dept,True,True,1029,100.00000000000028
chi2,0.0,1307.9201,0.0,0.4632,0.0,3000,cat,cat,cat,JobFamily,IsIC,is_terminated,True,True,1030,100.00000000000028
chi2,0.0,630.3469,0.0,0.4632,0.0,3000,cat,cat,cat,JobFamily,IsIC,PerfScore,True,True,1031,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,DivisionGroup,SeniorityLevel,False,False,1032,100.00000000000028
chi2,0.0,1283.5116,0.0,0.4632,0.0,3000,cat,cat,cat,JobFamily,IsIC,is_minority_dept,True,True,1033,100.00000000000028
chi2,1.0,0.0,0.0,0.4632,-0.0,3000,cat,cat,cat,JobFamily,IsIC,SeniorityLevel,False,False,1034,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,DivisionGroup,PayZone_encoded,False,False,1035,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,DivisionGroup,PerfScore,False,False,1036,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,SeniorityLevel,SeniorityLevel,False,False,1037,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,SeniorityLevel,PayZone_encoded,False,False,1038,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,SeniorityLevel,PerfScore,False,False,1039,100.00000000000028
chi2,0.0,2099.0612,0.0,0.6086,0.0,3000,cat,num,cat,JobFamily,DeptGenderRatio,is_terminated,True,True,1040,100.00000000000028
anova,1.0,0.0,0.0,0.6086,-0.0,3000,cat,num,cat,JobFamily,DeptGenderRatio,PerfScore,False,False,1041,100.00000000000028
anova,1.0,0.0,0.0,0.6086,-0.0,3000,cat,num,cat,JobFamily,DeptGenderRatio,PayZone_encoded,False,False,1042,100.00000000000028
chi2,0.0,2332.8066,0.0,0.6086,0.0,3000,cat,num,cat,JobFamily,DeptGenderRatio,is_minority_dept,True,True,1043,100.00000000000028
anova,1.0,0.0,0.0,0.6086,-0.0,3000,cat,num,cat,JobFamily,DeptGenderRatio,SeniorityLevel,False,False,1044,100.00000000000028
chi2,0.0,2099.0612,0.0,0.5855,0.0,3000,cat,num,cat,JobFamily,DeptDiversityScore,is_terminated,True,True,1045,100.00000000000028
chi2,0.893841086673416,11.0197,0.0,0.0,0.0,3000,cat,num,cat,DivisionGroup,DeptDiversityScore,is_terminated,False,False,1046,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,DivisionGroup,DeptDiversityScore,PerfScore,False,False,1047,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,DivisionGroup,DeptDiversityScore,PayZone_encoded,False,False,1048,100.00000000000028
chi2,1.0,0.0,0.0,0.0006,-0.0,3000,cat,cat,cat,IsExecutive,OrgLevel,SeniorityLevel,False,False,1049,100.00000000000028
anova,1.0,0.0,0.0,0.0009,-0.0,3000,num,cat,cat,TenureVsAvg,IsIC,PayZone_encoded,False,False,1050,100.00000000000028
chi2,0.0,1295.5192,0.0,0.5484,0.0,3000,num,cat,cat,TenureVsAvg,ExitQuarter,is_terminated,True,True,1051,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,IntersectionalID,SeniorityLevel,False,False,1052,100.00000000000028
chi2,1.0,0.0,0.0,0.0015,-0.0,3000,cat,cat,cat,IsLongTenure,SpanOfControl,is_minority_dept,False,False,1053,100.00000000000028
chi2,1.0,0.0,0.0,0.0076,-0.0,3000,cat,cat,cat,IsLongTenure,IntersectionalID,is_terminated,False,False,1054,100.00000000000028
chi2,1.0,0.0,0.0,0.0012,-0.0,3000,cat,cat,cat,IsLongTenure,OrgLevel,is_terminated,False,False,1055,100.00000000000028
anova,1.0,0.0,0.0,0.0028,-0.0,3000,cat,num,cat,SeniorityLevel,StartYear,PerfScore,False,False,1056,100.00000000000028
anova,1.0,0.0,0.0,0.0028,-0.0,3000,cat,num,cat,SeniorityLevel,StartYear,PayZone_encoded,False,False,1057,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsLongTenure,DeptDiversityScore,SeniorityLevel,False,False,1058,100.00000000000028
anova,1.0,0.0,0.0,0.0028,-0.0,3000,cat,num,cat,SeniorityLevel,StartYear,SeniorityLevel,False,False,1059,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsLongTenure,DeptDiversityScore,is_minority_dept,False,False,1060,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,SeniorityLevel,StartQuarter,SeniorityLevel,False,False,1061,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,SeniorityLevel,ExitYear,PerfScore,False,False,1062,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,SeniorityLevel,ExitYear,PayZone_encoded,False,False,1063,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsLongTenure,DeptDiversityScore,PayZone_encoded,False,False,1064,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,SeniorityLevel,ExitYear,SeniorityLevel,False,False,1065,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsLongTenure,DeptDiversityScore,PerfScore,False,False,1066,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,SeniorityLevel,ExitQuarter,SeniorityLevel,False,False,1067,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsLongTenure,DeptDiversityScore,is_terminated,False,False,1068,100.00000000000028
chi2,1.0,0.0,0.0,0.0229,-0.0,3000,cat,cat,cat,SeniorityLevel,PerfScore,PerfScore,False,False,1069,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsLongTenure,DeptGenderRatio,SeniorityLevel,False,False,1070,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsLongTenure,DeptGenderRatio,is_minority_dept,False,False,1071,100.00000000000028
chi2,1.0,0.0,0.0,0.0229,-0.0,3000,cat,cat,cat,SeniorityLevel,PerfScore,SeniorityLevel,False,False,1072,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsLongTenure,DeptGenderRatio,PayZone_encoded,False,False,1073,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsLongTenure,DeptGenderRatio,PerfScore,False,False,1074,100.00000000000028
chi2,1.0,0.0,0.0,0.0166,-0.0,3000,cat,cat,cat,SeniorityLevel,RaceDesc,SeniorityLevel,False,False,1075,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,DivisionGroup,DeptGenderRatio,SeniorityLevel,False,False,1076,100.00000000000028
chi2,1.0,0.0,0.0,0.0012,-0.0,3000,cat,cat,cat,IsLongTenure,OrgLevel,SeniorityLevel,False,False,1077,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,DivisionGroup,DeptGenderRatio,PayZone_encoded,False,False,1078,100.00000000000028
chi2,1.0,0.0,0.0,0.1978,-0.0,3000,cat,cat,cat,SeniorityLevel,DepartmentType,SeniorityLevel,False,False,1079,100.00000000000028
chi2,1.0,0.0,0.0,0.0015,-0.0,3000,cat,cat,cat,IsLongTenure,SpanOfControl,is_terminated,False,False,1080,100.00000000000028
chi2,1.0,0.0,0.0,0.0001,-0.0,3000,cat,cat,cat,DivisionGroup,IsExecutive,SeniorityLevel,False,False,1081,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,IsIC,SeniorityLevel,False,False,1082,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,IsIC,is_minority_dept,False,False,1083,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,IsIC,PayZone_encoded,False,False,1084,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,IsIC,PerfScore,False,False,1085,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,IsIC,is_terminated,False,False,1086,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,IsManager,SeniorityLevel,False,False,1087,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,DivisionGroup,IsIC,SeniorityLevel,False,False,1088,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,IsManager,is_minority_dept,False,False,1089,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,IsManager,PayZone_encoded,False,False,1090,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,IsManager,PerfScore,False,False,1091,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,IsManager,is_terminated,False,False,1092,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,IsExecutive,SeniorityLevel,False,False,1093,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,IsExecutive,is_minority_dept,False,False,1094,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,IsExecutive,PayZone_encoded,False,False,1095,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,IsExecutive,PerfScore,False,False,1096,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,IsExecutive,is_terminated,False,False,1097,100.00000000000028
chi2,0.893841086673416,11.0197,0.0,0.0,0.0,3000,cat,num,cat,DivisionGroup,DeptGenderRatio,is_terminated,False,False,1098,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,DivisionGroup,DeptGenderRatio,PerfScore,False,False,1099,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsLongTenure,DeptGenderRatio,is_terminated,False,False,1100,100.00000000000028
chi2,1.0,0.0,0.0,0.011,-0.0,3000,cat,cat,cat,SeniorityLevel,GenderCode,SeniorityLevel,False,False,1101,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,IntersectionalID,PayZone_encoded,False,False,1102,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,DepartmentType,SeniorityLevel,False,False,1103,100.00000000000028
chi2,0.0,1216.53,0.0,0.5221,0.0,3000,cat,cat,cat,JobFamily,SeniorityLevel,PerfScore,True,True,1104,100.00000000000028
chi2,0.0,1851.6434,0.0,0.5221,0.0,3000,cat,cat,cat,JobFamily,SeniorityLevel,PayZone_encoded,True,True,1105,100.00000000000028
chi2,0.0,2773.3151,0.0,0.5221,0.0,3000,cat,cat,cat,JobFamily,SeniorityLevel,is_minority_dept,True,True,1106,100.00000000000028
chi2,1.0,0.0,0.0,0.5221,-0.0,3000,cat,cat,cat,JobFamily,SeniorityLevel,SeniorityLevel,False,False,1107,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,IsExecutive,PayZone_encoded,False,False,1108,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,IsExecutive,PerfScore,False,False,1109,100.00000000000028
anova,1.0,0.0,0.0,0.5484,-0.0,3000,num,cat,cat,TenureVsAvg,ExitQuarter,PerfScore,False,False,1110,100.00000000000028
pearson,0.0,-0.8429,0.7105,0.5979,0.0,3000,num,num,cat,TenureVsAvg,ExitYear,SeniorityLevel,True,True,1111,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,Generation,PayZone_encoded,False,False,1112,100.00000000000028
logistic,1.0,0.0,0.0,0.5979,-0.0,3000,num,num,cat,TenureVsAvg,ExitYear,is_minority_dept,False,False,1113,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,OrgLevel,PerfScore,False,False,1114,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,OrgLevel,PayZone_encoded,False,False,1115,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,OrgLevel,SeniorityLevel,False,False,1116,100.00000000000028
logistic,1.0,0.0,0.0,0.0,-0.0,3000,num,num,cat,TenureVsAvg,DeptGenderRatio,is_terminated,False,False,1117,100.00000000000028
logistic,1.0,0.0,0.0,0.0,-0.0,3000,num,num,cat,TenureVsAvg,DeptGenderRatio,is_minority_dept,False,False,1118,100.00000000000028
logistic,1.0,0.0,0.0,0.0,-0.0,3000,num,num,cat,TenureVsAvg,DeptDiversityScore,is_terminated,False,False,1119,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,SpanOfControl,PayZone_encoded,False,False,1120,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,SpanOfControl,PerfScore,False,False,1121,100.00000000000028
logistic,1.0,0.0,0.0,0.0,-0.0,3000,num,num,cat,TenureVsAvg,DeptDiversityScore,is_minority_dept,False,False,1122,100.00000000000028
anova,1.0,0.0,0.0,0.0009,-0.0,3000,num,cat,cat,TenureVsAvg,IsIC,SeniorityLevel,False,False,1123,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,IntersectionalID,PerfScore,False,False,1124,100.00000000000028
chi2,0.0,2798.6579,0.0,0.5221,0.0,3000,cat,cat,cat,JobFamily,SeniorityLevel,is_terminated,True,True,1125,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,IsExecutive,SeniorityLevel,False,False,1126,100.00000000000028
chi2,1.0,0.0,0.0,0.0012,-0.0,3000,cat,cat,cat,IsLongTenure,OrgLevel,is_minority_dept,False,False,1127,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,DepartmentType,PayZone_encoded,False,False,1128,100.00000000000028
chi2,1.0,0.0,0.0,0.0012,-0.0,3000,cat,cat,cat,IsLongTenure,OrgLevel,PayZone_encoded,False,False,1129,100.00000000000028
chi2,1.0,0.0,0.0,0.0012,-0.0,3000,cat,cat,cat,IsLongTenure,OrgLevel,PerfScore,False,False,1130,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,GenderCode,is_terminated,False,False,1131,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsLongTenure,GenderCode,PayZone_encoded,False,False,1132,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,RaceDesc,PayZone_encoded,False,False,1133,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureYears,OrgLevel,SeniorityLevel,False,False,1134,100.00000000000028
anova,1.0,0.0,0.0,0.5484,-0.0,3000,num,cat,cat,TenureVsAvg,ExitQuarter,PayZone_encoded,False,False,1135,100.00000000000028
anova,1.0,0.0,0.0,0.0024,-0.0,3000,num,cat,cat,TenureVsAvg,IsManager,SeniorityLevel,False,False,1136,100.00000000000028
anova,1.0,0.0,0.0,0.5484,-0.0,3000,num,cat,cat,TenureVsAvg,ExitQuarter,SeniorityLevel,False,False,1137,100.00000000000028
anova,1.0,0.0,0.0,0.0024,-0.0,3000,num,cat,cat,TenureVsAvg,IsManager,PayZone_encoded,False,False,1138,100.00000000000028
anova,1.0,0.0,0.0,0.0094,-0.0,3000,num,cat,cat,TenureVsAvg,PerfScore,PerfScore,False,False,1139,100.00000000000028
anova,1.0,0.0,0.0,0.0094,-0.0,3000,num,cat,cat,TenureVsAvg,PerfScore,PayZone_encoded,False,False,1140,100.00000000000028
anova,1.0,0.0,0.0,0.0024,-0.0,3000,num,cat,cat,TenureVsAvg,IsManager,PerfScore,False,False,1141,100.00000000000028
anova,1.0,0.0,0.0,0.0094,-0.0,3000,num,cat,cat,TenureVsAvg,PerfScore,SeniorityLevel,False,False,1142,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,GenderCode,PerfScore,False,False,1143,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,GenderCode,PayZone_encoded,False,False,1144,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,GenderCode,SeniorityLevel,False,False,1145,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,RaceDesc,PerfScore,False,False,1146,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,RaceDesc,PayZone_encoded,False,False,1147,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureVsAvg,RaceDesc,SeniorityLevel,False,False,1148,100.00000000000028
